model,mode,class_a,class_b,pair_a,pair_b,same_class,cosine
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_1,certainty_to_uncertainty_2,True,0.6645499467849731
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_1,certainty_to_uncertainty_3,True,0.5381466150283813
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_1,certainty_to_uncertainty_4,True,0.6504683494567871
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_1,certainty_to_uncertainty_5,True,0.7078492045402527
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_1,certainty_to_uncertainty_6,True,0.645757794380188
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_1,certainty_to_uncertainty_7,True,0.4237971603870392
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_1,active_to_passive_0,False,0.3417453169822693
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_1,active_to_passive_1,False,0.21035131812095642
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_1,active_to_passive_2,False,-0.10747281461954117
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_1,active_to_passive_3,False,0.370172381401062
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_1,active_to_passive_4,False,-0.31149038672447205
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_1,active_to_passive_5,False,0.3283625841140747
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_1,active_to_passive_6,False,0.42261022329330444
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_1,active_to_passive_7,False,0.3100866675376892
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_1,formalization_0,False,-0.13295316696166992
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_1,formalization_1,False,-0.2922818064689636
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_1,formalization_2,False,0.41195109486579895
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_1,formalization_3,False,-0.09651780873537064
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_1,formalization_4,False,-0.14146196842193604
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_1,formalization_5,False,-0.09994568675756454
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_1,formalization_6,False,0.004966264124959707
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_1,formalization_7,False,-0.09661007672548294
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_2,certainty_to_uncertainty_3,True,0.8784727454185486
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_2,certainty_to_uncertainty_4,True,0.9385355710983276
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_2,certainty_to_uncertainty_5,True,0.8750866055488586
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_2,certainty_to_uncertainty_6,True,0.644671618938446
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_2,certainty_to_uncertainty_7,True,0.8729325532913208
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_2,active_to_passive_0,False,0.3609555959701538
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_2,active_to_passive_1,False,0.7123059034347534
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_2,active_to_passive_2,False,-0.47052714228630066
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_2,active_to_passive_3,False,0.5643703937530518
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_2,active_to_passive_4,False,-0.753735363483429
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_2,active_to_passive_5,False,0.6418373584747314
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_2,active_to_passive_6,False,0.6629177331924438
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_2,active_to_passive_7,False,0.5373601913452148
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_2,formalization_0,False,-0.5247668027877808
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_2,formalization_1,False,-0.7679847478866577
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_2,formalization_2,False,0.7136513590812683
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_2,formalization_3,False,-0.3784562945365906
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_2,formalization_4,False,-0.5287545323371887
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_2,formalization_5,False,-0.4111514091491699
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_2,formalization_6,False,-0.23300954699516296
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_2,formalization_7,False,-0.42112746834754944
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_3,certainty_to_uncertainty_4,True,0.7965672016143799
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_3,certainty_to_uncertainty_5,True,0.9202436208724976
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_3,certainty_to_uncertainty_6,True,0.8056595325469971
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_3,certainty_to_uncertainty_7,True,0.9374950528144836
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_3,active_to_passive_0,False,0.12539176642894745
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_3,active_to_passive_1,False,0.5446773171424866
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_3,active_to_passive_2,False,-0.21803829073905945
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_3,active_to_passive_3,False,0.2888941466808319
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_3,active_to_passive_4,False,-0.6134840250015259
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_3,active_to_passive_5,False,0.4237980544567108
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_3,active_to_passive_6,False,0.47023603320121765
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_3,active_to_passive_7,False,0.45333367586135864
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_3,formalization_0,False,-0.21209734678268433
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_3,formalization_1,False,-0.675014853477478
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_3,formalization_2,False,0.7699753642082214
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_3,formalization_3,False,-0.05897701159119606
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_3,formalization_4,False,-0.2094445526599884
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_3,formalization_5,False,-0.09893787652254105
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_3,formalization_6,False,0.07815029472112656
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_3,formalization_7,False,-0.07753340154886246
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_4,certainty_to_uncertainty_5,True,0.7988566756248474
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_4,certainty_to_uncertainty_6,True,0.49278363585472107
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_4,certainty_to_uncertainty_7,True,0.8050746321678162
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_4,active_to_passive_0,False,0.460764080286026
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_4,active_to_passive_1,False,0.7715213298797607
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_4,active_to_passive_2,False,-0.5131133794784546
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_4,active_to_passive_3,False,0.7391207218170166
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_4,active_to_passive_4,False,-0.8645497560501099
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_4,active_to_passive_5,False,0.7007394433021545
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_4,active_to_passive_6,False,0.8253085613250732
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_4,active_to_passive_7,False,0.5997657179832458
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_4,formalization_0,False,-0.5344273447990417
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_4,formalization_1,False,-0.865856409072876
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_4,formalization_2,False,0.7992775440216064
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_4,formalization_3,False,-0.3549811840057373
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_4,formalization_4,False,-0.5517857670783997
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_4,formalization_5,False,-0.38921883702278137
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_4,formalization_6,False,-0.19365118443965912
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_4,formalization_7,False,-0.4487914741039276
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_5,certainty_to_uncertainty_6,True,0.8395607471466064
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_5,certainty_to_uncertainty_7,True,0.854114294052124
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_5,active_to_passive_0,False,0.22476530075073242
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_5,active_to_passive_1,False,0.4684251844882965
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_5,active_to_passive_2,False,-0.24397632479667664
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_5,active_to_passive_3,False,0.31342288851737976
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_5,active_to_passive_4,False,-0.5672256350517273
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_5,active_to_passive_5,False,0.4188235402107239
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_5,active_to_passive_6,False,0.45641109347343445
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_5,active_to_passive_7,False,0.419269323348999
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_5,formalization_0,False,-0.21672824025154114
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_5,formalization_1,False,-0.6231673955917358
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_5,formalization_2,False,0.7105556130409241
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_5,formalization_3,False,-0.08775333315134048
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_5,formalization_4,False,-0.21430756151676178
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_5,formalization_5,False,-0.12549227476119995
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_5,formalization_6,False,0.05478104203939438
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_5,formalization_7,False,-0.1022551879286766
gpt2,final,certainty_to_uncertainty,certainty_to_uncertainty,certainty_to_uncertainty_6,certainty_to_uncertainty_7,True,0.737953245639801
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_6,active_to_passive_0,False,0.03708957880735397
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_6,active_to_passive_1,False,0.15686991810798645
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_6,active_to_passive_2,False,0.11179147660732269
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_6,active_to_passive_3,False,-0.04726182296872139
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_6,active_to_passive_4,False,-0.1710193008184433
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_6,active_to_passive_5,False,0.16658921539783478
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_6,active_to_passive_6,False,0.09863778948783875
gpt2,final,certainty_to_uncertainty,active_to_passive,certainty_to_uncertainty_6,active_to_passive_7,False,0.24508947134017944
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_6,formalization_0,False,0.09756208956241608
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_6,formalization_1,False,-0.23612409830093384
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_6,formalization_2,False,0.43575534224510193
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_6,formalization_3,False,0.14704179763793945
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_6,formalization_4,False,0.11505627632141113
gpt2,final,certainty_to_uncertainty,formalization,certainty_to_uncertainty_6,formalization_5,False,0.12495264410972595
