model,target_class,source_set,source,prompt_style,layer,control,gain,vector_class,prompt,generated,generated_chars,target_marker_hit,target_step0_prob,target_step0_rank,target_best_prob,target_best_rank,target_top1_any,target_top5_any,target_top10_any
distilgpt2,ellipsis,in_template,The teacher fixed the problem on Monday.,same_sentence,3,none,0.0,,"Same sentence:
The teacher fixed the problem on Monday.
Same:","The teacher fixed the problem on Monday.
Same:
The teacher fixed the problem on Monday.
Same:",93.0,0.0,0.0004182136326562613,164.0,0.0011041078250855207,8.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The teacher fixed the problem on Monday.,same_sentence,3,target,1.0,ellipsis,"Same sentence:
The teacher fixed the problem on Monday.
Same:","I have a problem with the teacher.
I have a problem with the teacher.
I have a problem with",91.0,0.0,0.0008912272751331329,140.0,0.17142146825790405,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The teacher fixed the problem on Monday.,same_sentence,3,wrong_marker,1.0,question,"Same sentence:
The teacher fixed the problem on Monday.
Same:",No. No. No. No. No. No. No. No. No. No. No. No.,47.0,0.0,0.0006956705474294722,140.0,0.004463122226297855,5.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The teacher fixed the problem on Monday.,same_sentence,3,random_norm,1.0,random_norm,"Same sentence:
The teacher fixed the problem on Monday.
Same:","The teacher fixed the problem on Monday.
Same:
The teacher fixed the problem on Monday.
Same:",93.0,0.0,0.0003521774196997285,236.0,0.0009861618746072054,14.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The teacher fixed the problem on Monday.,same_sentence,3,negative_target,1.0,ellipsis,"Same sentence:
The teacher fixed the problem on Monday.
Same:",The teacher said the teacher said the teacher said the teacher said the teacher said the teacher said the teacher said the teacher,130.0,0.0,0.0002327798429178074,219.0,0.00028219938394613564,101.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The analyst completed the task on Monday.,copy_sentence,3,none,0.0,,"Copy this sentence:
The analyst completed the task on Monday.
Copy:","The analyst completed the task on Monday.
Copy:
The analyst completed the task on Monday.
Copy:",95.0,0.0,0.00024659757036715746,398.0,0.0003610026033129543,9.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The analyst completed the task on Monday.,copy_sentence,3,target,1.0,ellipsis,"Copy this sentence:
The analyst completed the task on Monday.
Copy:","The analyst completed the task on Monday.
Copy:
The analyst completed the task on Monday.
Copy:",95.0,0.0,0.0008321317145600915,127.0,0.031910400837659836,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The analyst completed the task on Monday.,copy_sentence,3,wrong_marker,1.0,question,"Copy this sentence:
The analyst completed the task on Monday.
Copy:","The analyst completed the task on Monday.
Copy:
The analyst completed the task on Monday.
Copy:",95.0,0.0,0.0006126798689365387,200.0,0.0019560116343200207,5.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The analyst completed the task on Monday.,copy_sentence,3,random_norm,1.0,random_norm,"Copy this sentence:
The analyst completed the task on Monday.
Copy:","The analyst was not involved in the analysis.
The analyst was not involved in the analysis.
The analyst was",107.0,0.0,0.0001586212747497484,750.0,0.00023935448552947491,52.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The analyst completed the task on Monday.,copy_sentence,3,negative_target,1.0,ellipsis,"Copy this sentence:
The analyst completed the task on Monday.
Copy:",The analyst said the analyst said the analyst said the analyst said the analyst said the analyst said the analyst said the analyst,130.0,0.0,0.00011668231309158728,624.0,0.00023028551368042827,80.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The analyst completed the task on Monday.,same_sentence,3,none,0.0,,"Same sentence:
The analyst completed the task on Monday.
Same:","The analyst completed the task on Monday.
Same:
The analyst completed the task on Monday.
Same:",95.0,0.0,0.00026731673278845847,237.0,0.0008909094030968845,9.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The analyst completed the task on Monday.,same_sentence,3,target,1.0,ellipsis,"Same sentence:
The analyst completed the task on Monday.
Same:","The analyst completed the task on Monday.
Same:
The analyst completed the task on Monday.
Same:",95.0,0.0,0.0007861648919060826,127.0,0.044054582715034485,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The analyst completed the task on Monday.,same_sentence,3,wrong_marker,1.0,question,"Same sentence:
The analyst completed the task on Monday.
Same:","The analyst completed the task on Monday.
Same:
The analyst completed the task on Monday.
Same:",95.0,0.0,0.0005279576871544123,179.0,0.0034651781897991896,4.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The analyst completed the task on Monday.,same_sentence,3,random_norm,1.0,random_norm,"Same sentence:
The analyst completed the task on Monday.
Same:","The analyst completed the task on Monday.
Same:
The analyst completed the task on Monday.
Same:",95.0,0.0,9.038012649398297e-05,847.0,0.0003911862149834633,27.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The analyst completed the task on Monday.,same_sentence,3,negative_target,1.0,ellipsis,"Same sentence:
The analyst completed the task on Monday.
Same:",The analyst said the analyst said the analyst said the analyst said the analyst said the analyst said the analyst said the analyst,130.0,0.0,0.00013490211858879775,382.0,0.0002472826454322785,98.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The musician updated the report before lunch.,copy_sentence,3,none,0.0,,"Copy this sentence:
The musician updated the report before lunch.
Copy:","The musician has been charged with two counts of conspiracy to commit a crime.
The court heard that the musician was",116.0,0.0,0.00021234297310002148,509.0,0.00027359664090909064,77.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The musician updated the report before lunch.,copy_sentence,3,target,1.0,ellipsis,"Copy this sentence:
The musician updated the report before lunch.
Copy:","I have a very good memory.
I have a very good memory.
I have a very good memory.",80.0,0.0,0.0005856836796738207,202.0,0.1961878091096878,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The musician updated the report before lunch.,copy_sentence,3,wrong_marker,1.0,question,"Copy this sentence:
The musician updated the report before lunch.
Copy:","The report was not a good answer.
No. No. No. No. No. No. No.",61.0,0.0,0.0004937439225614071,254.0,0.00698016257956624,6.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The musician updated the report before lunch.,copy_sentence,3,random_norm,1.0,random_norm,"Copy this sentence:
The musician updated the report before lunch.
Copy:",The report was published by the National Security Agency (NSA) and the National Security Agency (NSA) and the National,118.0,0.0,0.0010043785441666842,112.0,0.006991757079958916,21.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The musician updated the report before lunch.,copy_sentence,3,negative_target,1.0,ellipsis,"Copy this sentence:
The musician updated the report before lunch.
Copy:","The report was The New York Times, The New York Times, The New York Times, The New York Times,",94.0,0.0,0.00011086621088907123,648.0,0.00024994119303300977,51.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The musician updated the report before lunch.,same_sentence,3,none,0.0,,"Same sentence:
The musician updated the report before lunch.
Same:","The musician updated the report before lunch.
Same:
The musician updated the report before lunch.
Same:",103.0,0.0,0.0002628382353577763,275.0,0.0007648887112736702,9.0,0.0,0.0,1.0
distilgpt2,ellipsis,in_template,The musician updated the report before lunch.,same_sentence,3,target,1.0,ellipsis,"Same sentence:
The musician updated the report before lunch.
Same:","I'm sorry, but I'm not the first to hear that the last one is not the last.
I",77.0,0.0,0.0006119223544374108,178.0,0.12492401152849197,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The musician updated the report before lunch.,same_sentence,3,wrong_marker,1.0,question,"Same sentence:
The musician updated the report before lunch.
Same:","The same:
The same:
The same:
The same:
The same:
The same:",59.0,0.0,0.0004684213490691036,194.0,0.004392997827380896,3.0,0.0,1.0,1.0
distilgpt2,ellipsis,in_template,The musician updated the report before lunch.,same_sentence,3,random_norm,1.0,random_norm,"Same sentence:
The musician updated the report before lunch.
Same:","The singer, who is currently in the process of building a new, more-than-all-encompassing",89.0,0.0,0.00024406031297985464,295.0,0.0008464579586870968,69.0,0.0,0.0,0.0
distilgpt2,ellipsis,in_template,The musician updated the report before lunch.,same_sentence,3,negative_target,1.0,ellipsis,"Same sentence:
The musician updated the report before lunch.
Same:","The musician said he was ""committed to the same team, I'm not a fan of the team, I",82.0,0.0,0.00016169424634426832,337.0,0.0009425015887245536,31.0,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,The sample was collected by Maria in Paris.,copy_sentence,3,none,0.0,,"Copy this sentence:
The sample was collected by Maria in Paris.
Copy:","The sample was collected by Maria in Paris.
Copy:
The sample was collected by Maria in Paris.",93.0,0.0,0.00013654954091180116,946.0,0.00022146895935293287,25.0,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,The sample was collected by Maria in Paris.,copy_sentence,3,target,1.0,ellipsis,"Copy this sentence:
The sample was collected by Maria in Paris.
Copy:","The sample was collected by Maria in Paris.
Copy:
The sample was collected by Maria in Paris.",93.0,0.0,0.0004474257293622941,253.0,0.029124297201633453,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,hard_out_of_template,The sample was collected by Maria in Paris.,copy_sentence,3,wrong_marker,1.0,question,"Copy this sentence:
The sample was collected by Maria in Paris.
Copy:","This is the sample I received from the French government.
What is the answer?
No.
No.",85.0,0.0,0.00035043805837631226,348.0,0.00840181577950716,7.0,0.0,0.0,1.0
distilgpt2,ellipsis,hard_out_of_template,The sample was collected by Maria in Paris.,copy_sentence,3,random_norm,1.0,random_norm,"Copy this sentence:
The sample was collected by Maria in Paris.
Copy:","The sample was collected by Maria in Paris.
The sample was collected by Maria in Paris.
The sample was",102.0,0.0,0.0001356555731035769,918.0,0.00033664258080534637,48.0,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,The sample was collected by Maria in Paris.,copy_sentence,3,negative_target,1.0,ellipsis,"Copy this sentence:
The sample was collected by Maria in Paris.
Copy:","The sample was collected by Maria in Paris.
Copy:
The sample was collected by Maria in Paris.",93.0,0.0,7.064236706355587e-05,1232.0,9.143635543296114e-05,117.0,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,The sample was collected by Maria in Paris.,same_sentence,3,none,0.0,,"Same sentence:
The sample was collected by Maria in Paris.
Same:","The sample was collected by Maria in Paris.
Same:
The sample was collected by Maria in Paris.",93.0,0.0,0.00014055705105420202,652.0,0.0005331619759090245,24.0,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,The sample was collected by Maria in Paris.,same_sentence,3,target,1.0,ellipsis,"Same sentence:
The sample was collected by Maria in Paris.
Same:","The sample was collected by Maria in Paris.
The sample was collected by Maria in Paris.
The sample was",102.0,0.0,0.0003562375495675951,330.0,0.023635469377040863,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,hard_out_of_template,The sample was collected by Maria in Paris.,same_sentence,3,wrong_marker,1.0,question,"Same sentence:
The sample was collected by Maria in Paris.
Same:",No. No. No. No. No. No. No. No. No. No. No. No.,47.0,0.0,0.00030519760912284255,272.0,0.0012225651880726218,5.0,0.0,1.0,1.0
distilgpt2,ellipsis,hard_out_of_template,The sample was collected by Maria in Paris.,same_sentence,3,random_norm,1.0,random_norm,"Same sentence:
The sample was collected by Maria in Paris.
Same:","The sample was collected by Maria in Paris.
The sample was collected by Maria in Paris.
The sample was",102.0,0.0,0.00012494092516135424,978.0,0.00029989739414304495,38.0,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,The sample was collected by Maria in Paris.,same_sentence,3,negative_target,1.0,ellipsis,"Same sentence:
The sample was collected by Maria in Paris.
Same:","The sample was collected by Maria in Paris.
The sample was collected by Maria in Paris.
The sample was",102.0,0.0,5.320724085322581e-05,1157.0,8.810991130303591e-05,142.0,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,"Although the sensor failed twice, the archive remained intact.",copy_sentence,3,none,0.0,,"Copy this sentence:
Although the sensor failed twice, the archive remained intact.
Copy:","The archive was not destroyed.
Copy:
The archive was not destroyed.
Copy:
The archive was",89.0,0.0,0.00026007930864579976,395.0,0.0005573642556555569,17.0,0.0,0.0,0.0
distilgpt2,ellipsis,hard_out_of_template,"Although the sensor failed twice, the archive remained intact.",copy_sentence,3,target,1.0,ellipsis,"Copy this sentence:
Although the sensor failed twice, the archive remained intact.
Copy:","This is the first time that the memory of the last one has been erased.
This is the first time that",99.0,0.0,0.0010931905126199126,88.0,0.08873049914836884,2.0,0.0,1.0,1.0
distilgpt2,ellipsis,hard_out_of_template,"Although the sensor failed twice, the archive remained intact.",copy_sentence,3,wrong_marker,1.0,question,"Copy this sentence:
Although the sensor failed twice, the archive remained intact.
Copy:","This is the first time that the camera has been destroyed.
No, no, no, no, no,",78.0,0.0,0.0009764523711055517,123.0,0.03666887804865837,6.0,0.0,0.0,1.0
