template_id,kind,source,a,b,c,ab,ba,abc,bca,cab,acb,cba,bac
91,jacobi,The knight confirmed the answer.,N,M,T,,,The knight will allegedly fail to confirm the answer tomorrow.,The knight was allegedly going to fail to confirm the answer.,"Earlier, the knight allegedly failed to have confirmed the answer.","Allegedly, the knight will fail to confirm the answer tomorrow.","Earlier, it was alleged that the knight failed to have confirmed the answer.",It is alleged that the knight will fail to confirm the answer tomorrow.
91,jacobi,The knight confirmed the answer.,Q,M,T,,,Could the knight allegedly confirm the answer tomorrow?,Could it be alleged that the knight will confirm the answer tomorrow?,"Allegedly, will the knight confirm the answer tomorrow?","Allegedly, could the knight confirm the answer tomorrow?",Could the knight have allegedly planned to confirm the answer?,Will it be alleged that the knight confirm the answer tomorrow?
92,antisymmetry,The knight signed the treaty.,N,Q,,Could the knight fail to sign the treaty?,Is it false that the knight signed the treaty?,,,,,,
92,antisymmetry,The knight signed the treaty.,N,M,,The knight allegedly failed to sign the treaty.,"Allegedly, the knight failed to sign the treaty.",,,,,,
92,antisymmetry,The knight signed the treaty.,N,T,,The knight will fail to sign the treaty tomorrow.,The knight failed to have signed the treaty earlier.,,,,,,
92,antisymmetry,The knight signed the treaty.,Q,M,,Could the knight allegedly sign the treaty?,Is it alleged that the knight signed the treaty?,,,,,,
92,antisymmetry,The knight signed the treaty.,Q,T,,Could the knight sign the treaty tomorrow?,Will the knight sign the treaty tomorrow?,,,,,,
92,antisymmetry,The knight signed the treaty.,M,T,,The knight will allegedly sign the treaty tomorrow.,The knight was allegedly going to sign the treaty.,,,,,,
92,jacobi,The knight signed the treaty.,N,Q,M,,,Could the knight allegedly fail to sign the treaty?,Is it false that the knight allegedly signed the treaty?,Is it alleged that the knight failed to sign the treaty?,Could it be alleged that the knight failed to sign the treaty?,"Allegedly, is it false that the knight signed the treaty?",Could it be false that the knight allegedly signed the treaty?
92,jacobi,The knight signed the treaty.,N,Q,T,,,Could the knight fail to sign the treaty tomorrow?,Is it false that the knight will sign the treaty tomorrow?,Could the knight have failed to sign the treaty earlier?,Could it be that the knight will fail to sign the treaty tomorrow?,Will it be false that the knight sign the treaty tomorrow?,Could it be false that the knight will sign the treaty tomorrow?
92,jacobi,The knight signed the treaty.,N,M,T,,,The knight will allegedly fail to sign the treaty tomorrow.,The knight was allegedly going to fail to sign the treaty.,"Earlier, the knight allegedly failed to have signed the treaty.","Allegedly, the knight will fail to sign the treaty tomorrow.","Earlier, it was alleged that the knight failed to have signed the treaty.",It is alleged that the knight will fail to sign the treaty tomorrow.
92,jacobi,The knight signed the treaty.,Q,M,T,,,Could the knight allegedly sign the treaty tomorrow?,Could it be alleged that the knight will sign the treaty tomorrow?,"Allegedly, will the knight sign the treaty tomorrow?","Allegedly, could the knight sign the treaty tomorrow?",Could the knight have allegedly planned to sign the treaty?,Will it be alleged that the knight sign the treaty tomorrow?
93,antisymmetry,The manager fixed the bug.,N,Q,,Could the manager fail to fix the bug?,Is it false that the manager fixed the bug?,,,,,,
93,antisymmetry,The manager fixed the bug.,N,M,,The manager allegedly failed to fix the bug.,"Allegedly, the manager failed to fix the bug.",,,,,,
93,antisymmetry,The manager fixed the bug.,N,T,,The manager will fail to fix the bug tomorrow.,The manager failed to have fixed the bug earlier.,,,,,,
93,antisymmetry,The manager fixed the bug.,Q,M,,Could the manager allegedly fix the bug?,Is it alleged that the manager fixed the bug?,,,,,,
93,antisymmetry,The manager fixed the bug.,Q,T,,Could the manager fix the bug tomorrow?,Will the manager fix the bug tomorrow?,,,,,,
93,antisymmetry,The manager fixed the bug.,M,T,,The manager will allegedly fix the bug tomorrow.,The manager was allegedly going to fix the bug.,,,,,,
93,jacobi,The manager fixed the bug.,N,Q,M,,,Could the manager allegedly fail to fix the bug?,Is it false that the manager allegedly fixed the bug?,Is it alleged that the manager failed to fix the bug?,Could it be alleged that the manager failed to fix the bug?,"Allegedly, is it false that the manager fixed the bug?",Could it be false that the manager allegedly fixed the bug?
93,jacobi,The manager fixed the bug.,N,Q,T,,,Could the manager fail to fix the bug tomorrow?,Is it false that the manager will fix the bug tomorrow?,Could the manager have failed to fix the bug earlier?,Could it be that the manager will fail to fix the bug tomorrow?,Will it be false that the manager fix the bug tomorrow?,Could it be false that the manager will fix the bug tomorrow?
93,jacobi,The manager fixed the bug.,N,M,T,,,The manager will allegedly fail to fix the bug tomorrow.,The manager was allegedly going to fail to fix the bug.,"Earlier, the manager allegedly failed to have fixed the bug.","Allegedly, the manager will fail to fix the bug tomorrow.","Earlier, it was alleged that the manager failed to have fixed the bug.",It is alleged that the manager will fail to fix the bug tomorrow.
93,jacobi,The manager fixed the bug.,Q,M,T,,,Could the manager allegedly fix the bug tomorrow?,Could it be alleged that the manager will fix the bug tomorrow?,"Allegedly, will the manager fix the bug tomorrow?","Allegedly, could the manager fix the bug tomorrow?",Could the manager have allegedly planned to fix the bug?,Will it be alleged that the manager fix the bug tomorrow?
94,antisymmetry,The engineer accepted the explanation.,N,Q,,Could the engineer fail to accept the explanation?,Is it false that the engineer accepted the explanation?,,,,,,
94,antisymmetry,The engineer accepted the explanation.,N,M,,The engineer allegedly failed to accept the explanation.,"Allegedly, the engineer failed to accept the explanation.",,,,,,
94,antisymmetry,The engineer accepted the explanation.,N,T,,The engineer will fail to accept the explanation tomorrow.,The engineer failed to have accepted the explanation earlier.,,,,,,
94,antisymmetry,The engineer accepted the explanation.,Q,M,,Could the engineer allegedly accept the explanation?,Is it alleged that the engineer accepted the explanation?,,,,,,
94,antisymmetry,The engineer accepted the explanation.,Q,T,,Could the engineer accept the explanation tomorrow?,Will the engineer accept the explanation tomorrow?,,,,,,
94,antisymmetry,The engineer accepted the explanation.,M,T,,The engineer will allegedly accept the explanation tomorrow.,The engineer was allegedly going to accept the explanation.,,,,,,
94,jacobi,The engineer accepted the explanation.,N,Q,M,,,Could the engineer allegedly fail to accept the explanation?,Is it false that the engineer allegedly accepted the explanation?,Is it alleged that the engineer failed to accept the explanation?,Could it be alleged that the engineer failed to accept the explanation?,"Allegedly, is it false that the engineer accepted the explanation?",Could it be false that the engineer allegedly accepted the explanation?
94,jacobi,The engineer accepted the explanation.,N,Q,T,,,Could the engineer fail to accept the explanation tomorrow?,Is it false that the engineer will accept the explanation tomorrow?,Could the engineer have failed to accept the explanation earlier?,Could it be that the engineer will fail to accept the explanation tomorrow?,Will it be false that the engineer accept the explanation tomorrow?,Could it be false that the engineer will accept the explanation tomorrow?
94,jacobi,The engineer accepted the explanation.,N,M,T,,,The engineer will allegedly fail to accept the explanation tomorrow.,The engineer was allegedly going to fail to accept the explanation.,"Earlier, the engineer allegedly failed to have accepted the explanation.","Allegedly, the engineer will fail to accept the explanation tomorrow.","Earlier, it was alleged that the engineer failed to have accepted the explanation.",It is alleged that the engineer will fail to accept the explanation tomorrow.
94,jacobi,The engineer accepted the explanation.,Q,M,T,,,Could the engineer allegedly accept the explanation tomorrow?,Could it be alleged that the engineer will accept the explanation tomorrow?,"Allegedly, will the engineer accept the explanation tomorrow?","Allegedly, could the engineer accept the explanation tomorrow?",Could the engineer have allegedly planned to accept the explanation?,Will it be alleged that the engineer accept the explanation tomorrow?
95,antisymmetry,The robot supported the theory.,N,Q,,Could the robot fail to support the theory?,Is it false that the robot supported the theory?,,,,,,
95,antisymmetry,The robot supported the theory.,N,M,,The robot allegedly failed to support the theory.,"Allegedly, the robot failed to support the theory.",,,,,,
95,antisymmetry,The robot supported the theory.,N,T,,The robot will fail to support the theory tomorrow.,The robot failed to have supported the theory earlier.,,,,,,
95,antisymmetry,The robot supported the theory.,Q,M,,Could the robot allegedly support the theory?,Is it alleged that the robot supported the theory?,,,,,,
