model,layer,source_set,prompt_style,source,target,target_class,control,gain,vector_class,prompt,generated,content_preservation,question_and_preserved,question_marker,negation_marker,modality_marker,tense_shift_marker,passive_marker,target_marker_hit,any_other_marker_hit,question_mark_hit,generated_chars
distilgpt2,3,out_of_template_freeform,copy_sentence,The courier delivered the package.,,question,negative_target,0.75,question,"Copy this sentence:
The courier delivered the package.
Copy:","The courier delivered the package.
Copy:
The courier delivered the package.
Copy:
The courier delivered the package.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,3,out_of_template_freeform,same_sentence,The courier delivered the package.,,question,none,0.0,,"Same sentence:
The courier delivered the package.
Same:","The courier delivered the package.
Same:
The courier delivered the package.
Same:
The courier delivered the package.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,3,out_of_template_freeform,same_sentence,The courier delivered the package.,,question,target,0.75,question,"Same sentence:
The courier delivered the package.
Same:","The courier delivered the package.
Same:
The courier delivered the package.
Same:
The courier delivered the package.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,3,out_of_template_freeform,same_sentence,The courier delivered the package.,,question,random_norm,0.75,random_norm,"Same sentence:
The courier delivered the package.
Same:","The courier delivered the package.
Same:
The courier delivered the package.
Same:
The courier delivered the package.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,3,out_of_template_freeform,same_sentence,The courier delivered the package.,,question,wrong_class,0.75,tense_shift,"Same sentence:
The courier delivered the package.
Same:","The courier delivered the package.
Same:
The courier delivered the package.
Same:
The courier delivered the package.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,3,out_of_template_freeform,same_sentence,The courier delivered the package.,,question,negative_target,0.75,question,"Same sentence:
The courier delivered the package.
Same:","The courier delivered the package.
Same:
The courier delivered the package.
Same:
The courier delivered the package.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The courier delivered the package.,,question,none,0.0,,"""The courier delivered the package.""","""I'm sorry, but I'm sorry, but I'm sorry, but I'm sorry, but I'm sorry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The courier delivered the package.,,question,target,0.75,question,"""The courier delivered the package.""","""I'm not sure if I'm going to be able to answer that question,"" he says.
""I'm",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,77.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The courier delivered the package.,,question,random_norm,0.75,random_norm,"""The courier delivered the package.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The courier delivered the package.,,question,wrong_class,0.75,negation,"""The courier delivered the package.""","""I'm sorry, but I'm not sure what to do about it,"" he said.
""I'm sorry",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The courier delivered the package.,,question,negative_target,0.75,question,"""The courier delivered the package.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,A programmer fixed the bug.,,question,none,0.0,,"Repeat this sentence:
A programmer fixed the bug.
Repeated:","A programmer fixed the bug.
Repeated:
A programmer fixed the bug.
Repeated:
A programmer fixed the bug",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,A programmer fixed the bug.,,question,target,0.75,question,"Repeat this sentence:
A programmer fixed the bug.
Repeated:","A programmer fixed the bug.
Repeated:
A programmer fixed the bug.
Repeated:
A programmer fixed the bug",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,A programmer fixed the bug.,,question,random_norm,0.75,random_norm,"Repeat this sentence:
A programmer fixed the bug.
Repeated:","The programmer fixed the bug.
The programmer fixed the bug.
The programmer fixed the bug.
The programmer fixed the bug.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,A programmer fixed the bug.,,question,wrong_class,0.75,modality,"Repeat this sentence:
A programmer fixed the bug.
Repeated:","A programmer fixed the bug.
Repeated:
A programmer fixed the bug.
Repeated:
A programmer fixed the bug",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,A programmer fixed the bug.,,question,negative_target,0.75,question,"Repeat this sentence:
A programmer fixed the bug.
Repeated:","The bug was fixed.
The bug was fixed.
The bug was fixed.
The bug was fixed.
The bug was",0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,87.0
distilgpt2,3,out_of_template_freeform,copy_sentence,A programmer fixed the bug.,,question,none,0.0,,"Copy this sentence:
A programmer fixed the bug.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,3,out_of_template_freeform,copy_sentence,A programmer fixed the bug.,,question,target,0.75,question,"Copy this sentence:
A programmer fixed the bug.
Copy:","A programmer fixed the bug.
Copy:
A programmer fixed the bug.
Copy:
A programmer fixed the bug.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,3,out_of_template_freeform,copy_sentence,A programmer fixed the bug.,,question,random_norm,0.75,random_norm,"Copy this sentence:
A programmer fixed the bug.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,3,out_of_template_freeform,copy_sentence,A programmer fixed the bug.,,question,wrong_class,0.75,tense_shift,"Copy this sentence:
A programmer fixed the bug.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,3,out_of_template_freeform,copy_sentence,A programmer fixed the bug.,,question,negative_target,0.75,question,"Copy this sentence:
A programmer fixed the bug.
Copy:",The code was written in the same way that the code was written in the same way that the code was written in the same way that,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,125.0
distilgpt2,3,out_of_template_freeform,same_sentence,A programmer fixed the bug.,,question,none,0.0,,"Same sentence:
A programmer fixed the bug.
Same:","A programmer fixed the bug.
Same:
A programmer fixed the bug.
Same:
A programmer fixed the bug.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,3,out_of_template_freeform,same_sentence,A programmer fixed the bug.,,question,target,0.75,question,"Same sentence:
A programmer fixed the bug.
Same:","A programmer fixed the bug.
Same:
A programmer fixed the bug.
Same:
A programmer fixed the bug.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,3,out_of_template_freeform,same_sentence,A programmer fixed the bug.,,question,random_norm,0.75,random_norm,"Same sentence:
A programmer fixed the bug.
Same:","A programmer fixed the bug.
Same:
A programmer fixed the bug.
Same:
A programmer fixed the bug.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,3,out_of_template_freeform,same_sentence,A programmer fixed the bug.,,question,wrong_class,0.75,negation,"Same sentence:
A programmer fixed the bug.
Same:","A programmer fixed the bug.
Same:
A programmer fixed the bug.
Same:
A programmer fixed the bug.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,3,out_of_template_freeform,same_sentence,A programmer fixed the bug.,,question,negative_target,0.75,question,"Same sentence:
A programmer fixed the bug.
Same:","The bug was fixed.
The bug was fixed.
The bug was fixed.
The bug was fixed.
The bug was",0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,87.0
distilgpt2,3,out_of_template_freeform,quoted_echo,A programmer fixed the bug.,,question,none,0.0,,"""A programmer fixed the bug.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,quoted_echo,A programmer fixed the bug.,,question,target,0.75,question,"""A programmer fixed the bug.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,quoted_echo,A programmer fixed the bug.,,question,random_norm,0.75,random_norm,"""A programmer fixed the bug.""","""I'm not a programmer. I'm not a programmer. I'm not a programmer. I'm not a programmer.",0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0
distilgpt2,3,out_of_template_freeform,quoted_echo,A programmer fixed the bug.,,question,wrong_class,0.75,modality,"""A programmer fixed the bug.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,quoted_echo,A programmer fixed the bug.,,question,negative_target,0.75,question,"""A programmer fixed the bug.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The pianist played the melody.,,question,none,0.0,,"Repeat this sentence:
The pianist played the melody.
Repeated:","The pianist played the melody.
Repeated:
The pianist played the melody.
Repeated:
The pianist",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The pianist played the melody.,,question,target,0.75,question,"Repeat this sentence:
The pianist played the melody.
Repeated:","The piano player played the melody.
Repeated:
The piano player played the melody.
Repeated:
The piano player",0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The pianist played the melody.,,question,random_norm,0.75,random_norm,"Repeat this sentence:
The pianist played the melody.
Repeated:","The pianist played the melody.
Repeated:
The pianist played the melody.
Repeated:
The pianist",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The pianist played the melody.,,question,wrong_class,0.75,modality,"Repeat this sentence:
The pianist played the melody.
Repeated:","The pianist played the melody.
Repeated:
The pianist played the melody.
Repeated:
The pianist",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The pianist played the melody.,,question,negative_target,0.75,question,"Repeat this sentence:
The pianist played the melody.
Repeated:","The pianist played the melody.
The pianist played the melody.
The pianist played the melody.
The pianist",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The pianist played the melody.,,question,none,0.0,,"Copy this sentence:
The pianist played the melody.
Copy:","The pianist played the melody.
Copy:
The pianist played the melody.
Copy:
The pianist played the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The pianist played the melody.,,question,target,0.75,question,"Copy this sentence:
The pianist played the melody.
Copy:","The piano is a piano.
Copy:
The piano is a piano.
Copy:
The piano is a piano.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,77.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The pianist played the melody.,,question,random_norm,0.75,random_norm,"Copy this sentence:
The pianist played the melody.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The pianist played the melody.,,question,wrong_class,0.75,negation,"Copy this sentence:
The pianist played the melody.
Copy:","The pianist played the melody.
Copy:
The pianist played the melody.
Copy:
The pianist played the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,3,out_of_template_freeform,copy_sentence,The pianist played the melody.,,question,negative_target,0.75,question,"Copy this sentence:
The pianist played the melody.
Copy:","The pianist played the melody.
Copy:
The pianist played the melody.
Copy:
The pianist played the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,3,out_of_template_freeform,same_sentence,The pianist played the melody.,,question,none,0.0,,"Same sentence:
The pianist played the melody.
Same:","The pianist played the melody.
Same:
The pianist played the melody.
Same:
The pianist played the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,3,out_of_template_freeform,same_sentence,The pianist played the melody.,,question,target,0.75,question,"Same sentence:
The pianist played the melody.
Same:","The piano player played the melody.
Same:
The piano player played the melody.
Same:
The piano player played the",0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,111.0
distilgpt2,3,out_of_template_freeform,same_sentence,The pianist played the melody.,,question,random_norm,0.75,random_norm,"Same sentence:
The pianist played the melody.
Same:","The pianist played the melody.
Same:
The pianist played the melody.
Same:
The pianist played the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,3,out_of_template_freeform,same_sentence,The pianist played the melody.,,question,wrong_class,0.75,tense_shift,"Same sentence:
The pianist played the melody.
Same:","The pianist played the melody.
Same:
The pianist played the melody.
Same:
The pianist played the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,3,out_of_template_freeform,same_sentence,The pianist played the melody.,,question,negative_target,0.75,question,"Same sentence:
The pianist played the melody.
Same:","The pianist played the melody.
Same:
The pianist played the melody.
Same:
The pianist played the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The pianist played the melody.,,question,none,0.0,,"""The pianist played the melody.""","""I'm not sure if I'm going to be able to play the piano again,"" he said. ""I'm not",0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,81.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The pianist played the melody.,,question,target,0.75,question,"""The pianist played the melody.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The pianist played the melody.,,question,random_norm,0.75,random_norm,"""The pianist played the melody.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The pianist played the melody.,,question,wrong_class,0.75,tense_shift,"""The pianist played the melody.""","""I'm not sure if I'm going to be able to play the piano, but I'm sure I'll be able",0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,82.0
distilgpt2,3,out_of_template_freeform,quoted_echo,The pianist played the melody.,,question,negative_target,0.75,question,"""The pianist played the melody.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The guard locked the gate.,,question,none,0.0,,"Repeat this sentence:
The guard locked the gate.
Repeated:","The guard locked the gate.
Repeated:
The guard locked the gate.
Repeated:
The guard locked the gate",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The guard locked the gate.,,question,target,0.75,question,"Repeat this sentence:
The guard locked the gate.
Repeated:","The guard locked the gate.
Repeated:
The guard locked the gate.
Repeated:
The guard locked the gate",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The guard locked the gate.,,question,random_norm,0.75,random_norm,"Repeat this sentence:
The guard locked the gate.
Repeated:","The guard locked the gate.
Repeated:
The guard locked the gate.
Repeated:
The guard locked the gate",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The guard locked the gate.,,question,wrong_class,0.75,modality,"Repeat this sentence:
The guard locked the gate.
Repeated:","The guard locked the gate.
Repeated:
The guard locked the gate.
Repeated:
The guard locked the gate",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
distilgpt2,3,out_of_template_freeform,repeat_sentence,The guard locked the gate.,,question,negative_target,0.75,question,"Repeat this sentence:
The guard locked the gate.
Repeated:","The guard locked the gate.
The guard locked the gate.
The guard locked the gate.
The guard locked the gate.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
